	postsynaptic_ID	counts	presynaptic_ID	partner_ID	name	top_nt	super_class	cell_class
17202	720575940444218708	1	720575940626934202	720575940444218708	nan	nan	nan	nan
17203	720575940442586133	1	720575940626934202	720575940442586133	nan	nan	nan	nan
17204	720575940495101981	1	720575940626934202	720575940495101981	nan	nan	nan	nan
17205	720575940612584300	1	720575940626934202	720575940612584300	nan	nan	nan	nan
17206	720575940495126301	1	720575940626934202	720575940495126301	nan	nan	nan	nan
17207	720575940551465471	1	720575940626934202	720575940551465471	nan	nan	nan	nan
17208	720575940599222811	1	720575940626934202	720575940599222811	nan	nan	nan	nan
17209	720575940595613924	1	720575940626934202	720575940595613924	nan	nan	nan	nan
17210	720575940495100189	1	720575940626934202	720575940495100189	nan	nan	nan	nan
17211	720575940495118621	1	720575940626934202	720575940495118621	nan	nan	nan	nan
17212	720575940645060296	1	720575940626934202	720575940645060296	L3	acetylcholine	optic	LA>ME
17213	720575940642058971	1	720575940626934202	720575940642058971	L4	acetylcholine	optic	LA>ME
17214	720575940522618101	1	720575940626934202	720575940522618101	nan	nan	nan	nan
17215	720575940444215636	1	720575940626934202	720575940444215636	nan	nan	nan	nan
17216	720575940608850109	1	720575940626934202	720575940608850109	nan	nan	nan	nan
17217	720575940497258483	1	720575940626934202	720575940497258483	nan	nan	nan	nan
17218	720575940493998987	1	720575940626934202	720575940493998987	nan	nan	nan	nan
17219	720575940474805267	1	720575940626934202	720575940474805267	nan	nan	nan	nan
17220	720575940622447344	1	720575940626934202	720575940622447344	Mi1	acetylcholine	optic	ME
17221	720575940474807571	1	720575940626934202	720575940474807571	nan	nan	nan	nan
17222	720575940631790935	1	720575940626934202	720575940631790935	nan	nan	nan	nan
17223	720575940608818365	1	720575940626934202	720575940608818365	nan	nan	nan	nan
17224	720575940618868225	1	720575940626934202	720575940618868225	nan	nan	nan	nan
17225	720575940626856336	1	720575940626934202	720575940626856336	L3	acetylcholine	optic	LA>ME
17226	720575940613421465	1	720575940626934202	720575940613421465	nan	nan	nan	nan
17227	720575940623332476	1	720575940626934202	720575940623332476	nan	nan	nan	nan
17228	720575940510538669	1	720575940626934202	720575940510538669	nan	nan	nan	nan
17229	720575940510542253	1	720575940626934202	720575940510542253	nan	nan	nan	nan
17230	720575940622003638	1	720575940626934202	720575940622003638	T1	acetylcholine	optic	ME>LA
17231	720575940438111008	1	720575940626934202	720575940438111008	nan	nan	nan	nan
17232	720575940610591867	1	720575940626934202	720575940610591867	nan	nan	nan	nan
17233	720575940442275819	1	720575940626934202	720575940442275819	nan	nan	nan	nan
17234	720575940510535853	1	720575940626934202	720575940510535853	nan	nan	nan	nan
17235	720575940573342137	1	720575940626934202	720575940573342137	nan	nan	nan	nan
17236	720575940510533549	1	720575940626934202	720575940510533549	nan	nan	nan	nan
17237	720575940636216500	47	720575940622865917	720575940636216500	L2	acetylcholine	optic	LA>ME
17238	720575940623023143	32	720575940622865917	720575940623023143	L5	acetylcholine	optic	LA>ME
17239	720575940629703015	24	720575940622865917	720575940629703015	L1	glutamate	optic	LA>ME
17240	720575940623237731	12	720575940622865917	720575940623237731	L4	acetylcholine	optic	LA>ME
17241	720575940626245932	7	720575940622865917	720575940626245932	Tm1	acetylcholine	optic	ME>LO
17242	720575940617637204	6	720575940622865917	720575940617637204	Mi1	acetylcholine	optic	ME
17243	720575940619081198	5	720575940622865917	720575940619081198	L3	acetylcholine	optic	LA>ME
17244	720575940612940506	5	720575940622865917	720575940612940506	T1	acetylcholine	optic	ME>LA
17245	720575940631043628	4	720575940622865917	720575940631043628	nan	nan	nan	nan
17246	720575940644030920	4	720575940622865917	720575940644030920	L3	acetylcholine	optic	LA>ME
17247	720575940519699529	4	720575940622865917	720575940519699529	nan	nan	nan	nan
17248	720575940623257565	3	720575940622865917	720575940623257565	Dm18	gaba	optic	ME
17249	720575940622762695	3	720575940622865917	720575940622762695	nan	nan	nan	nan
17250	720575940609569860	3	720575940622865917	720575940609569860	Dm20	glutamate	optic	ME
17251	720575940401819893	3	720575940622865917	720575940401819893	nan	nan	nan	nan
17252	720575940603262603	3	720575940622865917	720575940603262603	nan	nan	nan	nan
17253	720575940633806893	2	720575940622865917	720575940633806893	CB3854	gaba	optic	ME
17254	720575940519696713	2	720575940622865917	720575940519696713	nan	nan	nan	nan
17255	720575940418771835	2	720575940622865917	720575940418771835	nan	nan	nan	nan
17256	720575940519707465	2	720575940622865917	720575940519707465	nan	nan	nan	nan
17257	720575940415484353	2	720575940622865917	720575940415484353	nan	nan	nan	nan
17258	720575940603262859	2	720575940622865917	720575940603262859	nan	nan	nan	nan
17259	720575940630870615	2	720575940622865917	720575940630870615	C3	gaba	optic	ME>LA
17260	720575940558173881	2	720575940622865917	720575940558173881	nan	nan	nan	nan
17261	720575940562488769	2	720575940622865917	720575940562488769	nan	nan	nan	nan
17262	720575940562470849	2	720575940622865917	720575940562470849	nan	nan	nan	nan
17263	720575940625844664	2	720575940622865917	720575940625844664	Mi15	acetylcholine	optic	ME
17264	720575940623334268	1	720575940622865917	720575940623334268	Dm18	gaba	optic	ME
17265	720575940625581716	1	720575940622865917	720575940625581716	Mi2	glutamate	optic	ME
17266	720575940546611779	1	720575940622865917	720575940546611779	nan	nan	nan	nan
17267	720575940519690057	1	720575940622865917	720575940519690057	nan	nan	nan	nan
17268	720575940519694921	1	720575940622865917	720575940519694921	nan	nan	nan	nan
17269	720575940418741115	1	720575940622865917	720575940418741115	nan	nan	nan	nan
17270	720575940418771323	1	720575940622865917	720575940418771323	nan	nan	nan	nan
17271	720575940519697481	1	720575940622865917	720575940519697481	nan	nan	nan	nan
17272	720575940630771451	1	720575940622865917	720575940630771451	Mi2	gaba	optic	ME
17273	720575940596506995	1	720575940622865917	720575940596506995	nan	nan	nan	nan
17274	720575940613006961	1	720575940622865917	720575940613006961	Dm1	glutamate	optic	ME
17275	720575940401834485	1	720575940622865917	720575940401834485	nan	nan	nan	nan
17276	720575940591451903	1	720575940622865917	720575940591451903	nan	nan	nan	nan
17277	720575940614684066	1	720575940622865917	720575940614684066	Dm18	gaba	optic	ME
17278	720575940637682142	1	720575940622865917	720575940637682142	T2	acetylcholine	optic	ME>LO
17279	720575940600486124	1	720575940622865917	720575940600486124	nan	nan	nan	nan
17280	720575940618504093	1	720575940622865917	720575940618504093	T2	acetylcholine	optic	ME>LO
17281	720575940401819381	1	720575940622865917	720575940401819381	nan	nan	nan	nan
17282	720575940626829868	1	720575940622865917	720575940626829868	T3	acetylcholine	optic	ME>LO
17283	720575940519673929	1	720575940622865917	720575940519673929	nan	nan	nan	nan
17284	720575940600488684	1	720575940622865917	720575940600488684	nan	nan	nan	nan
17285	720575940610686766	1	720575940622865917	720575940610686766	Tm3	acetylcholine	optic	ME>LO
17286	720575940562472641	1	720575940622865917	720575940562472641	nan	nan	nan	nan
17287	720575940596506227	1	720575940622865917	720575940596506227	nan	nan	nan	nan
17288	720575940562484417	1	720575940622865917	720575940562484417	nan	nan	nan	nan
17289	720575940581322061	1	720575940622865917	720575940581322061	nan	nan	nan	nan
17290	720575940562489793	1	720575940622865917	720575940562489793	nan	nan	nan	nan
17291	720575940562491841	1	720575940622865917	720575940562491841	nan	nan	nan	nan
17292	720575940418730619	1	720575940622865917	720575940418730619	nan	nan	nan	nan
17293	720575940418752635	1	720575940622865917	720575940418752635	nan	nan	nan	nan
17294	720575940586542947	1	720575940622865917	720575940586542947	nan	nan	nan	nan
17295	720575940418779003	1	720575940622865917	720575940418779003	nan	nan	nan	nan
17296	720575940622161892	1	720575940622865917	720575940622161892	nan	nan	nan	nan
17297	720575940617368928	1	720575940622865917	720575940617368928	nan	nan	nan	nan
17298	720575940622521828	1	720575940622865917	720575940622521828	nan	nan	nan	nan
17299	720575940405805402	1	720575940622865917	720575940405805402	nan	nan	nan	nan
17300	720575940573744014	1	720575940622865917	720575940573744014	nan	nan	nan	nan
17301	720575940631969099	39	720575940622609276	720575940631969099	L2	acetylcholine	optic	LA>ME
17302	720575940623074791	37	720575940622609276	720575940623074791	L5	acetylcholine	optic	LA>ME
17303	720575940615389034	30	720575940622609276	720575940615389034	L1	glutamate	optic	LA>ME
17304	720575940634267548	20	720575940622609276	720575940634267548	L3	acetylcholine	optic	LA>ME
17305	720575940614334114	12	720575940622609276	720575940614334114	Tm1	acetylcholine	optic	ME>LO
17306	720575940626425219	10	720575940622609276	720575940626425219	Mi1	acetylcholine	optic	ME
17307	720575940623839782	9	720575940622609276	720575940623839782	L4	acetylcholine	optic	LA>ME
17308	720575940636316523	8	720575940622609276	720575940636316523	nan	nan	nan	nan
17309	720575940646500996	7	720575940622609276	720575940646500996	Mi15	acetylcholine	optic	ME
17310	720575940636655864	7	720575940622609276	720575940636655864	Am	gaba	optic	LA
17311	720575940622096071	6	720575940622609276	720575940622096071	nan	nan	nan	nan
17312	720575940546581335	6	720575940622609276	720575940546581335	nan	nan	nan	nan
17313	720575940630846711	4	720575940622609276	720575940630846711	Am	gaba	optic	LA
17314	720575940556394352	4	720575940622609276	720575940556394352	nan	nan	nan	nan
17315	720575940594976722	4	720575940622609276	720575940594976722	nan	nan	nan	nan
17316	720575940623645539	4	720575940622609276	720575940623645539	nan	nan	nan	nan
17317	720575940616572063	3	720575940622609276	720575940616572063	Am	gaba	optic	LA
17318	720575940438421576	3	720575940622609276	720575940438421576	nan	nan	nan	nan
17319	720575940619240862	3	720575940622609276	720575940619240862	L5	acetylcholine	optic	LA>ME
17320	720575940630845348	3	720575940622609276	720575940630845348	Mi1	acetylcholine	optic	ME
17321	720575940633806893	3	720575940622609276	720575940633806893	CB3854	gaba	optic	ME
17322	720575940613033907	3	720575940622609276	720575940613033907	Tm9	acetylcholine	optic	ME>LO
17323	720575940431728929	3	720575940622609276	720575940431728929	nan	nan	nan	nan
17324	720575940431705889	3	720575940622609276	720575940431705889	nan	nan	nan	nan
17325	720575940625666796	3	720575940622609276	720575940625666796	Am	gaba	optic	LA
17326	720575940622589917	3	720575940622609276	720575940622589917	Mi2	glutamate	optic	ME
17327	720575940609347140	3	720575940622609276	720575940609347140	T2	acetylcholine	optic	ME>LO
17328	720575940626829868	2	720575940622609276	720575940626829868	T3	acetylcholine	optic	ME>LO
17329	720575940608302002	2	720575940622609276	720575940608302002	C3	gaba	optic	ME>LA
17330	720575940448719484	2	720575940622609276	720575940448719484	nan	nan	nan	nan
17331	720575940545713960	2	720575940622609276	720575940545713960	nan	nan	nan	nan
17332	720575940644237216	2	720575940622609276	720575940644237216	Dm18	gaba	optic	ME
17333	720575940431740449	2	720575940622609276	720575940431740449	nan	nan	nan	nan
17334	720575940631013976	2	720575940622609276	720575940631013976	nan	nan	nan	nan
17335	720575940577815310	2	720575940622609276	720575940577815310	nan	nan	nan	nan
17336	720575940603530123	2	720575940622609276	720575940603530123	nan	nan	nan	nan
17337	720575940627025738	2	720575940622609276	720575940627025738	T2	acetylcholine	optic	ME>LO
17338	720575940640868560	2	720575940622609276	720575940640868560	Tm3	acetylcholine	optic	ME>LO
17339	720575940431712289	2	720575940622609276	720575940431712289	nan	nan	nan	nan
17340	720575940448719740	2	720575940622609276	720575940448719740	nan	nan	nan	nan
17341	720575940431707169	2	720575940622609276	720575940431707169	nan	nan	nan	nan
17342	720575940628117510	2	720575940622609276	720575940628117510	Tm6	acetylcholine	optic	ME>LO
17343	720575940579110185	2	720575940622609276	720575940579110185	nan	nan	nan	nan
17344	720575940431685153	2	720575940622609276	720575940431685153	nan	nan	nan	nan
17345	720575940586846945	2	720575940622609276	720575940586846945	nan	nan	nan	nan
17346	720575940616620866	2	720575940622609276	720575940616620866	Am	gaba	optic	LA
17347	720575940417941750	2	720575940622609276	720575940417941750	nan	nan	nan	nan
17348	720575940636594533	2	720575940622609276	720575940636594533	Mi4	gaba	optic	ME
17349	720575940550219492	2	720575940622609276	720575940550219492	nan	nan	nan	nan
17350	720575940633880621	2	720575940622609276	720575940633880621	T1	acetylcholine	optic	ME>LA
17351	720575940613619865	2	720575940622609276	720575940613619865	R7	glutamate	sensory	visual
17352	720575940431676705	2	720575940622609276	720575940431676705	nan	nan	nan	nan
17353	720575940612430286	2	720575940622609276	720575940612430286	nan	nan	nan	nan
17354	720575940624600614	2	720575940622609276	720575940624600614	nan	nan	nan	nan
17355	720575940629376043	2	720575940622609276	720575940629376043	nan	nan	nan	nan
17356	720575940588383164	2	720575940622609276	720575940588383164	nan	nan	nan	nan
17357	720575940605404465	2	720575940622609276	720575940605404465	nan	nan	nan	nan
17358	720575940431714337	1	720575940622609276	720575940431714337	nan	nan	nan	nan
17359	720575940417926902	1	720575940622609276	720575940417926902	nan	nan	nan	nan
17360	720575940431720737	1	720575940622609276	720575940431720737	nan	nan	nan	nan
17361	720575940620827730	1	720575940622609276	720575940620827730	L5	acetylcholine	optic	LA>ME
17362	720575940605819680	1	720575940622609276	720575940605819680	TmY5a	glutamate	optic	ME>LO.LOP
17363	720575940596303475	1	720575940622609276	720575940596303475	nan	nan	nan	nan
17364	720575940431722273	1	720575940622609276	720575940431722273	nan	nan	nan	nan
17365	720575940431734817	1	720575940622609276	720575940431734817	nan	nan	nan	nan
17366	720575940431732001	1	720575940622609276	720575940431732001	nan	nan	nan	nan
17367	720575940623138559	1	720575940622609276	720575940623138559	C3	gaba	optic	ME>LA
17368	720575940644033646	1	720575940622609276	720575940644033646	L5	acetylcholine	optic	LA>ME
17369	720575940431738145	1	720575940622609276	720575940431738145	nan	nan	nan	nan
17370	720575940547996662	1	720575940622609276	720575940547996662	nan	nan	nan	nan
17371	720575940577875726	1	720575940622609276	720575940577875726	nan	nan	nan	nan
17372	720575940555977720	1	720575940622609276	720575940555977720	nan	nan	nan	nan
17373	720575940555981560	1	720575940622609276	720575940555981560	nan	nan	nan	nan
17374	720575940614684066	1	720575940622609276	720575940614684066	Dm18	gaba	optic	ME
17375	720575940632193368	1	720575940622609276	720575940632193368	nan	nan	nan	nan
17376	720575940556409456	1	720575940622609276	720575940556409456	nan	nan	nan	nan
17377	720575940417948406	1	720575940622609276	720575940417948406	nan	nan	nan	nan
17378	720575940455583547	1	720575940622609276	720575940455583547	nan	nan	nan	nan
17379	720575940556419696	1	720575940622609276	720575940556419696	nan	nan	nan	nan
17380	720575940546589527	1	720575940622609276	720575940546589527	nan	nan	nan	nan
17381	720575940545689896	1	720575940622609276	720575940545689896	nan	nan	nan	nan
17382	720575940556481904	1	720575940622609276	720575940556481904	nan	nan	nan	nan
17383	720575940593988121	1	720575940622609276	720575940593988121	nan	nan	nan	nan
17384	720575940455575355	1	720575940622609276	720575940455575355	nan	nan	nan	nan
17385	720575940455577147	1	720575940622609276	720575940455577147	nan	nan	nan	nan
17386	720575940546594135	1	720575940622609276	720575940546594135	nan	nan	nan	nan
17387	720575940455580731	1	720575940622609276	720575940455580731	nan	nan	nan	nan
17388	720575940455576891	1	720575940622609276	720575940455576891	nan	nan	nan	nan
17389	720575940623387869	1	720575940622609276	720575940623387869	C3	gaba	optic	ME>LA
17390	720575940431712545	1	720575940622609276	720575940431712545	nan	nan	nan	nan
17391	720575940588385724	1	720575940622609276	720575940588385724	nan	nan	nan	nan
17392	720575940586851553	1	720575940622609276	720575940586851553	nan	nan	nan	nan
17393	720575940546580823	1	720575940622609276	720575940546580823	nan	nan	nan	nan
17394	720575940611097412	1	720575940622609276	720575940611097412	nan	nan	nan	nan
17395	720575940633626323	1	720575940622609276	720575940633626323	Lawf2	acetylcholine	optic	ME>LA
17396	720575940605917216	1	720575940622609276	720575940605917216	Tm3	acetylcholine	optic	ME>LO
17397	720575940594975186	1	720575940622609276	720575940594975186	nan	nan	nan	nan
17398	720575940622591175	1	720575940622609276	720575940622591175	nan	nan	nan	nan
17399	720575940431698977	1	720575940622609276	720575940431698977	nan	nan	nan	nan
17400	720575940614614509	1	720575940622609276	720575940614614509	C2	acetylcholine	optic	ME>LA
17401	720575940431703329	1	720575940622609276	720575940431703329	nan	nan	nan	nan
17402	720575940431701281	1	720575940622609276	720575940431701281	nan	nan	nan	nan
17403	720575940546565463	1	720575940622609276	720575940546565463	nan	nan	nan	nan
17404	720575940534790809	1	720575940622609276	720575940534790809	nan	nan	nan	nan
17405	720575940556409968	1	720575940622609276	720575940556409968	nan	nan	nan	nan
17406	720575940619903625	1	720575940622609276	720575940619903625	C3	gaba	optic	ME>LA
17407	720575940610510787	1	720575940622609276	720575940610510787	nan	nan	nan	nan
17408	720575940577818894	1	720575940622609276	720575940577818894	nan	nan	nan	nan
17409	720575940611681558	1	720575940622609276	720575940611681558	Mi2	glutamate	optic	ME
17410	720575940631201039	1	720575940622609276	720575940631201039	Dm10	gaba	optic	ME
17411	720575940630557016	1	720575940622609276	720575940630557016	nan	nan	nan	nan
17412	720575940602857696	24	720575940622513652	720575940602857696	L1	glutamate	optic	LA>ME
17413	720575940616792181	16	720575940622513652	720575940616792181	L5	acetylcholine	optic	LA>ME
17414	720575940632306706	11	720575940622513652	720575940632306706	L2	acetylcholine	optic	LA>ME
17415	720575940457597883	5	720575940622513652	720575940457597883	nan	nan	nan	nan
17416	720575940637778094	4	720575940622513652	720575940637778094	L4	acetylcholine	optic	LA>ME
17417	720575940635066798	4	720575940622513652	720575940635066798	Tm1	acetylcholine	optic	ME>LO
17418	720575940620691081	3	720575940622513652	720575940620691081	nan	nan	nan	nan
17419	720575940617839832	3	720575940622513652	720575940617839832	Mi1	acetylcholine	optic	ME
17420	720575940620286014	3	720575940622513652	720575940620286014	nan	nan	nan	nan
17421	720575940623927832	2	720575940622513652	720575940623927832	L4	acetylcholine	optic	LA>ME
17422	720575940614973546	2	720575940622513652	720575940614973546	Tm3	acetylcholine	optic	ME>LO
17423	720575940457601211	2	720575940622513652	720575940457601211	nan	nan	nan	nan
17424	720575940619628270	2	720575940622513652	720575940619628270	Mi15	acetylcholine	optic	ME
17425	720575940620170302	2	720575940622513652	720575940620170302	nan	nan	nan	nan
17426	720575940612771697	1	720575940622513652	720575940612771697	L3	acetylcholine	optic	LA>ME
17427	720575940460559208	1	720575940622513652	720575940460559208	nan	nan	nan	nan
17428	720575940477415620	1	720575940622513652	720575940477415620	nan	nan	nan	nan
17429	720575940613165137	1	720575940622513652	720575940613165137	nan	nan	nan	nan
17430	720575940613165393	1	720575940622513652	720575940613165393	nan	nan	nan	nan
17431	720575940631345450	1	720575940622513652	720575940631345450	T4c	acetylcholine	optic	ME>LOP
17432	720575940623125759	1	720575940622513652	720575940623125759	Mi2	glutamate	optic	ME
17433	720575940620694921	1	720575940622513652	720575940620694921	nan	nan	nan	nan
17434	720575940613170001	1	720575940622513652	720575940613170001	nan	nan	nan	nan
17435	720575940632264003	1	720575940622513652	720575940632264003	C3	gaba	optic	ME>LA
17436	720575940457613243	1	720575940622513652	720575940457613243	nan	nan	nan	nan
17437	720575940477417924	1	720575940622513652	720575940477417924	nan	nan	nan	nan
17438	720575940588299244	1	720575940622513652	720575940588299244	nan	nan	nan	nan
17439	720575940621662145	1	720575940622513652	720575940621662145	R7	glutamate	sensory	visual
17440	720575940627828746	53	720575940622489814	720575940627828746	L2	acetylcholine	optic	LA>ME
17441	720575940627039006	36	720575940622489814	720575940627039006	L1	glutamate	optic	LA>ME
17442	720575940633533132	30	720575940622489814	720575940633533132	L5	acetylcholine	optic	LA>ME
17443	720575940623010309	21	720575940622489814	720575940623010309	Am	gaba	optic	LA
17444	720575940615781593	15	720575940622489814	720575940615781593	Tm1	acetylcholine	optic	ME>LO
17445	720575940618338260	10	720575940622489814	720575940618338260	Mi1	acetylcholine	optic	ME
17446	720575940626398922	9	720575940622489814	720575940626398922	L4	acetylcholine	optic	LA>ME
17447	720575940639848501	6	720575940622489814	720575940639848501	nan	nan	nan	nan
17448	720575940635170211	6	720575940622489814	720575940635170211	L4	acetylcholine	optic	LA>ME
17449	720575940632306962	5	720575940622489814	720575940632306962	L3	acetylcholine	optic	LA>ME
17450	720575940464949067	5	720575940622489814	720575940464949067	nan	nan	nan	nan
17451	720575940639977461	4	720575940622489814	720575940639977461	T1	gaba	optic	ME>LA
17452	720575940618449031	4	720575940622489814	720575940618449031	L2	acetylcholine	optic	LA>ME
17453	720575940595734516	4	720575940622489814	720575940595734516	nan	nan	nan	nan
17454	720575940464948555	3	720575940622489814	720575940464948555	nan	nan	nan	nan
17455	720575940467905903	3	720575940622489814	720575940467905903	nan	nan	nan	nan
17456	720575940624597995	2	720575940622489814	720575940624597995	L5	acetylcholine	optic	LA>ME
17457	720575940633814938	2	720575940622489814	720575940633814938	Mi2	gaba	optic	ME
17458	720575940625063411	2	720575940622489814	720575940625063411	C3	gaba	optic	ME>LA
17459	720575940595008321	2	720575940622489814	720575940595008321	nan	nan	nan	nan
17460	720575940595010369	2	720575940622489814	720575940595010369	nan	nan	nan	nan
17461	720575940511106688	2	720575940622489814	720575940511106688	nan	nan	nan	nan
17462	720575940511150208	1	720575940622489814	720575940511150208	nan	nan	nan	nan
17463	720575940511395456	1	720575940622489814	720575940511395456	nan	nan	nan	nan
17464	720575940619672128	1	720575940622489814	720575940619672128	Lawf2	acetylcholine	optic	ME>LA
17465	720575940609675738	1	720575940622489814	720575940609675738	nan	nan	nan	nan
17466	720575940467904879	1	720575940622489814	720575940467904879	nan	nan	nan	nan
17467	720575940511094144	1	720575940622489814	720575940511094144	nan	nan	nan	nan
17468	720575940463538512	1	720575940622489814	720575940463538512	nan	nan	nan	nan
17469	720575940462522130	1	720575940622489814	720575940462522130	nan	nan	nan	nan
17470	720575940460745196	1	720575940622489814	720575940460745196	nan	nan	nan	nan
17471	720575940595007809	1	720575940622489814	720575940595007809	nan	nan	nan	nan
17472	720575940466647469	1	720575940622489814	720575940466647469	nan	nan	nan	nan
17473	720575940611667298	1	720575940622489814	720575940611667298	Mi2	gaba	optic	ME
17474	720575940621503169	1	720575940622489814	720575940621503169	R8	glutamate	sensory	visual
17475	720575940634978222	1	720575940622489814	720575940634978222	Mi1	acetylcholine	optic	ME
17476	720575940616413469	1	720575940622489814	720575940616413469	L1	glutamate	optic	LA>ME
17477	720575940464951371	1	720575940622489814	720575940464951371	nan	nan	nan	nan
17478	720575940634423833	1	720575940622489814	720575940634423833	Dm18	gaba	optic	ME
17479	720575940463539280	1	720575940622489814	720575940463539280	nan	nan	nan	nan
17480	720575940609608666	1	720575940622489814	720575940609608666	nan	nan	nan	nan
17481	720575940619918497	1	720575940622489814	720575940619918497	nan	nan	nan	nan
17482	720575940467884399	1	720575940622489814	720575940467884399	nan	nan	nan	nan
17483	720575940467892591	1	720575940622489814	720575940467892591	nan	nan	nan	nan
17484	720575940467900527	1	720575940622489814	720575940467900527	nan	nan	nan	nan
17485	720575940464960075	1	720575940622489814	720575940464960075	nan	nan	nan	nan
17486	720575940462068903	1	720575940622489814	720575940462068903	nan	nan	nan	nan
17487	720575940466649005	1	720575940622489814	720575940466649005	nan	nan	nan	nan
17488	720575940467885935	1	720575940622489814	720575940467885935	nan	nan	nan	nan
17489	720575940466653101	1	720575940622489814	720575940466653101	nan	nan	nan	nan
17490	720575940619555195	1	720575940622489814	720575940619555195	nan	nan	nan	nan
17491	720575940411268534	1	720575940622489814	720575940411268534	nan	nan	nan	nan
17492	720575940636113247	1	720575940622489814	720575940636113247	Am	gaba	optic	LA
17493	720575940595010625	1	720575940622489814	720575940595010625	nan	nan	nan	nan
17494	720575940629416464	1	720575940622489814	720575940629416464	nan	nan	nan	nan
17495	720575940460769772	1	720575940622489814	720575940460769772	nan	nan	nan	nan
17496	720575940629222087	36	720575940623606313	720575940629222087	L2	acetylcholine	optic	LA>ME
17497	720575940615684498	33	720575940623606313	720575940615684498	L5	acetylcholine	optic	LA>ME
17498	720575940612819370	30	720575940623606313	720575940612819370	L1	gaba	optic	LA>ME
17499	720575940632460077	11	720575940623606313	720575940632460077	Mi1	acetylcholine	optic	ME
17500	720575940623237731	11	720575940623606313	720575940623237731	L4	acetylcholine	optic	LA>ME
17501	720575940627784266	11	720575940623606313	720575940627784266	L4	acetylcholine	optic	LA>ME
17502	720575940634579135	6	720575940623606313	720575940634579135	Tm1	acetylcholine	optic	ME>LO
17503	720575940556761407	5	720575940623606313	720575940556761407	nan	nan	nan	nan
17504	720575940622568135	4	720575940623606313	720575940622568135	nan	nan	nan	nan
17505	720575940638082928	4	720575940623606313	720575940638082928	Dm9	acetylcholine	optic	ME
17506	720575940617724601	4	720575940623606313	720575940617724601	L5	acetylcholine	optic	LA>ME
17507	720575940625545624	4	720575940623606313	720575940625545624	T1	acetylcholine	optic	ME>LA
17508	720575940608934797	4	720575940623606313	720575940608934797	nan	nan	nan	nan
17509	720575940612232479	4	720575940623606313	720575940612232479	nan	nan	nan	nan
17510	720575940614684066	3	720575940623606313	720575940614684066	Dm18	gaba	optic	ME
17511	720575940635403662	3	720575940623606313	720575940635403662	T2	acetylcholine	optic	ME>LO
17512	720575940640046424	3	720575940623606313	720575940640046424	T2	acetylcholine	optic	ME>LO
17513	720575940623257565	2	720575940623606313	720575940623257565	Dm18	gaba	optic	ME
17514	720575940633806893	2	720575940623606313	720575940633806893	CB3854	gaba	optic	ME
17515	720575940556756031	2	720575940623606313	720575940556756031	nan	nan	nan	nan
17516	720575940613006961	2	720575940623606313	720575940613006961	Dm1	glutamate	optic	ME
17517	720575940623329508	2	720575940623606313	720575940623329508	nan	nan	nan	nan
17518	720575940592886655	2	720575940623606313	720575940592886655	nan	nan	nan	nan
17519	720575940423654709	2	720575940623606313	720575940423654709	nan	nan	nan	nan
17520	720575940620692562	2	720575940623606313	720575940620692562	L3	acetylcholine	optic	LA>ME
17521	720575940617389920	1	720575940623606313	720575940617389920	nan	nan	nan	nan
17522	720575940421371518	1	720575940623606313	720575940421371518	nan	nan	nan	nan
17523	720575940421373054	1	720575940623606313	720575940421373054	nan	nan	nan	nan
17524	720575940592884095	1	720575940623606313	720575940592884095	nan	nan	nan	nan
17525	720575940629492071	1	720575940623606313	720575940629492071	TmY5a	glutamate	optic	ME>LO.LOP
17526	720575940630846711	1	720575940623606313	720575940630846711	Am	gaba	optic	LA
17527	720575940617252192	1	720575940623606313	720575940617252192	nan	nan	nan	nan
17528	720575940623334268	1	720575940623606313	720575940623334268	Dm18	gaba	optic	ME
17529	720575940583739832	1	720575940623606313	720575940583739832	nan	nan	nan	nan
17530	720575940583740344	1	720575940623606313	720575940583740344	nan	nan	nan	nan
17531	720575940622580167	1	720575940623606313	720575940622580167	nan	nan	nan	nan
17532	720575940539403935	1	720575940623606313	720575940539403935	nan	nan	nan	nan
17533	720575940630573656	1	720575940623606313	720575940630573656	nan	nan	nan	nan
17534	720575940603481227	1	720575940623606313	720575940603481227	nan	nan	nan	nan
17535	720575940653151649	1	720575940623606313	720575940653151649	Tm9	acetylcholine	optic	ME>LO
17536	720575940598374410	1	720575940623606313	720575940598374410	nan	nan	nan	nan
17537	720575940633672078	1	720575940623606313	720575940633672078	T4a	acetylcholine	optic	ME>LOP
17538	720575940627681864	1	720575940623606313	720575940627681864	Tm6	acetylcholine	optic	ME>LO
17539	720575940403464468	1	720575940623606313	720575940403464468	nan	nan	nan	nan
17540	720575940617418592	1	720575940623606313	720575940617418592	nan	nan	nan	nan
17541	720575940407263610	1	720575940623606313	720575940407263610	nan	nan	nan	nan
17542	720575940407283578	1	720575940623606313	720575940407283578	nan	nan	nan	nan
17543	720575940407287162	1	720575940623606313	720575940407287162	nan	nan	nan	nan
17544	720575940403446804	1	720575940623606313	720575940403446804	nan	nan	nan	nan
17545	720575940603493515	1	720575940623606313	720575940603493515	nan	nan	nan	nan
17546	720575940407260538	1	720575940623606313	720575940407260538	nan	nan	nan	nan
17547	720575940423652405	1	720575940623606313	720575940423652405	nan	nan	nan	nan
17548	720575940603733150	1	720575940623606313	720575940603733150	nan	nan	nan	nan
17549	720575940422555588	1	720575940623606313	720575940422555588	nan	nan	nan	nan
