	presynaptic_ID	counts	postsynaptic_ID	partner_ID	name	top_nt	super_class	cell_class
6360	720575940631185915	2	720575940615916594	720575940631185915	Mi15	acetylcholine	optic	ME
6361	720575940629955840	1	720575940615916594	720575940629955840	Tm4	acetylcholine	optic	ME>LO
6362	720575940583891020	1	720575940615916594	720575940583891020	nan	nan	nan	nan
6363	720575940609346372	1	720575940615916594	720575940609346372	TmY14	glutamate	visual_projection	nan
6364	720575940607342210	1	720575940615916594	720575940607342210	Tm4	acetylcholine	optic	ME>LO
6365	720575940613961634	1	720575940615916594	720575940613961634	TmY14	glutamate	visual_projection	nan
6366	720575940622062085	1	720575940615916594	720575940622062085	Tm3	acetylcholine	optic	ME>LO
6367	720575940616565663	1	720575940615916594	720575940616565663	Dm1	glutamate	optic	ME
6368	720575940616727483	1	720575940615916594	720575940616727483	CB3847	gaba	optic	ME
6369	720575940537381139	1	720575940615916594	720575940537381139	nan	nan	nan	nan
6370	720575940625525740	1	720575940615916594	720575940625525740	OA-AL2b2	acetylcholine	visual_centrifugal	nan
6371	720575940618264974	1	720575940615916594	720575940618264974	nan	nan	nan	nan
6372	720575940614233342	1	720575940615916594	720575940614233342	Mi13	gaba	optic	ME
6373	720575940632777320	1	720575940615916594	720575940632777320	OA-AL2b2	acetylcholine	visual_centrifugal	nan
6374	720575940626979621	1	720575940615916594	720575940626979621	CT1	gaba	optic	ME>LO
6375	720575940560477910	1	720575940615916594	720575940560477910	nan	nan	nan	nan
6376	720575940628038808	1	720575940615916594	720575940628038808	cM15	acetylcholine	visual_centrifugal	nan
6377	720575940641846747	1	720575940615916594	720575940641846747	L4	acetylcholine	optic	LA>ME
6378	720575940633003053	1	720575940615916594	720575940633003053	Tm4	acetylcholine	optic	ME>LO
6379	720575940630763115	1	720575940615916594	720575940630763115	nan	nan	nan	nan
6380	720575940610761189	1	720575940615916594	720575940610761189	Dm18	gaba	optic	ME
6381	720575940627429397	1	720575940615916594	720575940627429397	Mi9	glutamate	optic	ME
6382	720575940613189555	1	720575940615916594	720575940613189555	Pm2	gaba	optic	ME
6383	720575940528517956	1	720575940615916594	720575940528517956	nan	nan	nan	nan
6384	720575940594231854	1	720575940615916594	720575940594231854	nan	nan	nan	nan
6385	720575940640338485	1	720575940615916594	720575940640338485	CB3818	glutamate	optic	ME.LO
6386	720575940635470443	1	720575940615916594	720575940635470443	L4	acetylcholine	optic	LA>ME
6387	720575940653625846	1	720575940615916594	720575940653625846	MeMe_e07	glutamate	visual_projection	bilateral
6388	720575940514581865	1	720575940615916594	720575940514581865	nan	nan	nan	nan
6389	720575940631996216	1	720575940615916594	720575940631996216	Mi2	gaba	optic	ME
6390	720575940628695751	48	720575940615482434	720575940628695751	L1	glutamate	optic	LA>ME
6391	720575940635203747	22	720575940615482434	720575940635203747	L5	acetylcholine	optic	LA>ME
6392	720575940643266583	18	720575940615482434	720575940643266583	Mi1	acetylcholine	optic	ME
6393	720575940635364764	13	720575940615482434	720575940635364764	Mi15	acetylcholine	optic	ME
6394	720575940617470681	8	720575940615482434	720575940617470681	Tm2	acetylcholine	optic	ME>LO
6395	720575940650285433	8	720575940615482434	720575940650285433	Lawf2	acetylcholine	optic	ME>LA
6396	720575940630280508	7	720575940615482434	720575940630280508	T4a	acetylcholine	optic	ME>LOP
6397	720575940632777320	7	720575940615482434	720575940632777320	OA-AL2b2	acetylcholine	visual_centrifugal	nan
6398	720575940622620599	5	720575940615482434	720575940622620599	Tm4	acetylcholine	optic	ME>LO
6399	720575940660133249	5	720575940615482434	720575940660133249	L3	acetylcholine	optic	LA>ME
6400	720575940623666320	4	720575940615482434	720575940623666320	Mi1	acetylcholine	optic	ME
6401	720575940599755718	4	720575940615482434	720575940599755718	T4a	acetylcholine	optic	ME>LOP
6402	720575940649518713	4	720575940615482434	720575940649518713	CB3836	acetylcholine	optic	ME>LO
6403	720575940628635409	3	720575940615482434	720575940628635409	L2	acetylcholine	optic	LA>ME
6404	720575940645437806	3	720575940615482434	720575940645437806	Tm2	acetylcholine	optic	ME>LO
6405	720575940620674287	3	720575940615482434	720575940620674287	Mi9	glutamate	optic	ME
6406	720575940625525740	3	720575940615482434	720575940625525740	OA-AL2b2	acetylcholine	visual_centrifugal	nan
6407	720575940633639776	2	720575940615482434	720575940633639776	Tm4	acetylcholine	optic	ME>LO
6408	720575940589581496	2	720575940615482434	720575940589581496	nan	nan	nan	nan
6409	720575940621586112	2	720575940615482434	720575940621586112	Pm1	gaba	optic	ME
6410	720575940448219624	2	720575940615482434	720575940448219624	nan	nan	nan	nan
6411	720575940634199777	2	720575940615482434	720575940634199777	Tm2	acetylcholine	optic	ME>LO
6412	720575940632272744	1	720575940615482434	720575940632272744	Mi13	glutamate	optic	ME
6413	720575940626761008	1	720575940615482434	720575940626761008	T1	acetylcholine	optic	ME>LA
6414	720575940612381925	1	720575940615482434	720575940612381925	T2	acetylcholine	optic	ME>LO
6415	720575940623793290	1	720575940615482434	720575940623793290	L4	acetylcholine	optic	LA>ME
6416	720575940627551498	1	720575940615482434	720575940627551498	Mi13	glutamate	optic	ME
6417	720575940637026990	1	720575940615482434	720575940637026990	TmY14	glutamate	visual_projection	nan
6418	720575940612371941	1	720575940615482434	720575940612371941	Tm9	acetylcholine	optic	ME>LO
6419	720575940626769270	1	720575940615482434	720575940626769270	nan	nan	nan	nan
6420	720575940623509700	1	720575940615482434	720575940623509700	Lawf2	acetylcholine	optic	ME>LA
6421	720575940595477250	1	720575940615482434	720575940595477250	nan	nan	nan	nan
6422	720575940602116268	1	720575940615482434	720575940602116268	nan	nan	nan	nan
6423	720575940617550902	1	720575940615482434	720575940617550902	Tm3	acetylcholine	optic	ME>LO
6424	720575940620979622	1	720575940615482434	720575940620979622	CB3836	acetylcholine	optic	ME>LO
6425	720575940636364724	1	720575940615482434	720575940636364724	TmY14	glutamate	visual_projection	nan
6426	720575940637069679	1	720575940615482434	720575940637069679	Lawf2	acetylcholine	optic	ME>LA
6427	720575940634263196	1	720575940615482434	720575940634263196	Tm3	acetylcholine	optic	ME>LO
6428	720575940629614697	1	720575940615482434	720575940629614697	CB3824	gaba	optic	ME.LO
6429	720575940612976497	1	720575940615482434	720575940612976497	cM05	acetylcholine	visual_centrifugal	nan
6430	720575940627369738	1	720575940615482434	720575940627369738	Tm12	acetylcholine	optic	ME>LO
6431	720575940624524326	1	720575940615482434	720575940624524326	Pm4	gaba	optic	ME
6432	720575940623867370	1	720575940615482434	720575940623867370	Mi10	acetylcholine	optic	ME
6433	720575940622111642	1	720575940615482434	720575940622111642	nan	nan	nan	nan
6434	720575940536155973	1	720575940615482434	720575940536155973	nan	nan	nan	nan
6435	720575940620658091	1	720575940615482434	720575940620658091	T2a	acetylcholine	optic	ME>LO
6436	720575940448366824	1	720575940615482434	720575940448366824	nan	nan	nan	nan
6437	720575940636307448	1	720575940615482434	720575940636307448	CB3856	gaba	optic	ME
6438	720575940630681538	11	720575940623612125	720575940630681538	L1	gaba	optic	LA>ME
6439	720575940622574038	8	720575940623612125	720575940622574038	Mi1	acetylcholine	optic	ME
6440	720575940624374212	8	720575940623612125	720575940624374212	L3	acetylcholine	optic	LA>ME
6441	720575940607182722	7	720575940623612125	720575940607182722	Tm2	acetylcholine	optic	ME>LO
6442	720575940612787930	6	720575940623612125	720575940612787930	Dm4	gaba	optic	ME
6443	720575940632458282	4	720575940623612125	720575940632458282	Tm2	acetylcholine	optic	ME>LO
6444	720575940648480388	4	720575940623612125	720575940648480388	L2	acetylcholine	optic	LA>ME
6445	720575940622242053	3	720575940623612125	720575940622242053	L5	acetylcholine	optic	LA>ME
6446	720575940627996285	3	720575940623612125	720575940627996285	OA-AL2b2	acetylcholine	visual_centrifugal	nan
6447	720575940631957522	2	720575940623612125	720575940631957522	CB3847	gaba	optic	ME
6448	720575940628791095	2	720575940623612125	720575940628791095	L5	acetylcholine	optic	LA>ME
6449	720575940614710509	2	720575940623612125	720575940614710509	cML01	glutamate	visual_centrifugal	nan
6450	720575940605292311	2	720575940623612125	720575940605292311	nan	nan	nan	nan
6451	720575940622127877	1	720575940623612125	720575940622127877	Tm3	acetylcholine	optic	ME>LO
6452	720575940618802000	1	720575940623612125	720575940618802000	T4a	acetylcholine	optic	ME>LOP
6453	720575940637386893	1	720575940623612125	720575940637386893	nan	nan	nan	nan
6454	720575940608343730	1	720575940623612125	720575940608343730	Mi9	glutamate	optic	ME
6455	720575940632777320	1	720575940623612125	720575940632777320	OA-AL2b2	acetylcholine	visual_centrifugal	nan
6456	720575940466584876	1	720575940623612125	720575940466584876	nan	nan	nan	nan
6457	720575940578985244	1	720575940623612125	720575940578985244	nan	nan	nan	nan
6458	720575940496274180	1	720575940623612125	720575940496274180	nan	nan	nan	nan
6459	720575940517156842	1	720575940623612125	720575940517156842	nan	nan	nan	nan
6460	720575940640748659	1	720575940623612125	720575940640748659	Dm9	acetylcholine	optic	ME
6461	720575940628038808	1	720575940623612125	720575940628038808	cM15	acetylcholine	visual_centrifugal	nan
6462	720575940627286786	1	720575940623612125	720575940627286786	CB3836	acetylcholine	optic	ME>LO
6463	720575940660156545	71	720575940614708236	720575940660156545	L1	glutamate	optic	LA>ME
6464	720575940638315753	21	720575940614708236	720575940638315753	L5	acetylcholine	optic	LA>ME
6465	720575940625525740	12	720575940614708236	720575940625525740	OA-AL2b2	acetylcholine	visual_centrifugal	nan
6466	720575940619788169	10	720575940614708236	720575940619788169	T4a	acetylcholine	optic	ME>LOP
6467	720575940627996285	10	720575940614708236	720575940627996285	OA-AL2b2	acetylcholine	visual_centrifugal	nan
6468	720575940612944298	7	720575940614708236	720575940612944298	Mi1	acetylcholine	optic	ME
6469	720575940626979621	6	720575940614708236	720575940626979621	CT1	gaba	optic	ME>LO
6470	720575940633713306	6	720575940614708236	720575940633713306	Mi15	acetylcholine	optic	ME
6471	720575940621082049	5	720575940614708236	720575940621082049	L4	acetylcholine	optic	LA>ME
6472	720575940627251608	5	720575940614708236	720575940627251608	Lawf2	acetylcholine	optic	ME>LA
6473	720575940612976497	5	720575940614708236	720575940612976497	cM05	acetylcholine	visual_centrifugal	nan
6474	720575940629900443	5	720575940614708236	720575940629900443	CB3836	acetylcholine	optic	ME>LO
6475	720575940626403917	5	720575940614708236	720575940626403917	CB0592	acetylcholine	optic	bilateral
6476	720575940620417963	5	720575940614708236	720575940620417963	Tm2	acetylcholine	optic	ME>LO
6477	720575940626044942	4	720575940614708236	720575940626044942	OA-AL2b2	acetylcholine	visual_centrifugal	nan
6478	720575940622051572	4	720575940614708236	720575940622051572	Lawf2	acetylcholine	optic	ME>LA
6479	720575940383715253	3	720575940614708236	720575940383715253	nan	nan	nan	nan
6480	720575940607446658	3	720575940614708236	720575940607446658	L5	acetylcholine	optic	LA>ME
6481	720575940628653308	3	720575940614708236	720575940628653308	C2	gaba	optic	ME>LA
6482	720575940628038808	3	720575940614708236	720575940628038808	cM15	acetylcholine	visual_centrifugal	nan
6483	720575940623017221	3	720575940614708236	720575940623017221	Tm20	acetylcholine	optic	ME>LO
6484	720575940632998957	3	720575940614708236	720575940632998957	L2	acetylcholine	optic	LA>ME
6485	720575940636523188	2	720575940614708236	720575940636523188	CB3833	acetylcholine	optic	ME>LO
6486	720575940629764943	2	720575940614708236	720575940629764943	Lawf2	acetylcholine	optic	ME>LA
6487	720575940612194201	2	720575940614708236	720575940612194201	Tm1	acetylcholine	optic	ME>LO
6488	720575940604151520	2	720575940614708236	720575940604151520	Tm1	acetylcholine	optic	ME>LO
6489	720575940623478237	2	720575940614708236	720575940623478237	Pm2	gaba	optic	ME
6490	720575940622516852	2	720575940614708236	720575940622516852	OA-AL2i1	octopamine	visual_centrifugal	nan
6491	720575940632777320	2	720575940614708236	720575940632777320	OA-AL2b2	acetylcholine	visual_centrifugal	nan
6492	720575940632433100	2	720575940614708236	720575940632433100	L3	acetylcholine	optic	LA>ME
6493	720575940631382851	2	720575940614708236	720575940631382851	T4a	acetylcholine	optic	ME>LOP
6494	720575940616702732	2	720575940614708236	720575940616702732	Dm1	glutamate	optic	ME
6495	720575940616542169	2	720575940614708236	720575940616542169	Tm4	acetylcholine	optic	ME>LO
6496	720575940631875858	1	720575940614708236	720575940631875858	Dm8	glutamate	optic	ME
6497	720575940628148111	1	720575940614708236	720575940628148111	R8	acetylcholine	sensory	visual
6498	720575940616942678	1	720575940614708236	720575940616942678	Tm4	acetylcholine	optic	ME>LO
6499	720575940612592626	1	720575940614708236	720575940612592626	Tm3	acetylcholine	optic	ME>LO
6500	720575940631696377	1	720575940614708236	720575940631696377	Dm9	acetylcholine	optic	ME
6501	720575940508063305	1	720575940614708236	720575940508063305	nan	nan	nan	nan
6502	720575940633660316	1	720575940614708236	720575940633660316	TmY14	glutamate	visual_projection	nan
6503	720575940623126697	1	720575940614708236	720575940623126697	MTe47	glutamate	visual_projection	bilateral
6504	720575940612215449	1	720575940614708236	720575940612215449	T2	acetylcholine	optic	ME>LO
6505	720575940614187774	1	720575940614708236	720575940614187774	T4a	acetylcholine	optic	ME>LOP
6506	720575940620972626	1	720575940614708236	720575940620972626	L5	acetylcholine	optic	LA>ME
6507	720575940625552280	1	720575940614708236	720575940625552280	Mi9	glutamate	optic	ME
6508	720575940602852782	1	720575940614708236	720575940602852782	nan	nan	nan	nan
6509	720575940614733413	1	720575940614708236	720575940614733413	nan	nan	nan	nan
6510	720575940637952624	1	720575940614708236	720575940637952624	CB3824	gaba	optic	ME.LO
6511	720575940607961283	1	720575940614708236	720575940607961283	T4d	acetylcholine	optic	ME>LOP
6512	720575940612277454	80	720575940632748648	720575940612277454	L1	glutamate	optic	LA>ME
6513	720575940627216484	21	720575940632748648	720575940627216484	Mi1	acetylcholine	optic	ME
6514	720575940610676906	17	720575940632748648	720575940610676906	L5	acetylcholine	optic	LA>ME
6515	720575940627996285	14	720575940632748648	720575940627996285	OA-AL2b2	acetylcholine	visual_centrifugal	nan
6516	720575940625525740	10	720575940632748648	720575940625525740	OA-AL2b2	acetylcholine	visual_centrifugal	nan
6517	720575940628038808	7	720575940632748648	720575940628038808	cM15	acetylcholine	visual_centrifugal	nan
6518	720575940638481897	6	720575940632748648	720575940638481897	Lawf2	acetylcholine	optic	ME>LA
6519	720575940632777320	6	720575940632748648	720575940632777320	OA-AL2b2	acetylcholine	visual_centrifugal	nan
6520	720575940635270495	6	720575940632748648	720575940635270495	Tm4	acetylcholine	optic	ME>LO
6521	720575940629929925	6	720575940632748648	720575940629929925	T4a	acetylcholine	optic	ME>LOP
6522	720575940628870782	5	720575940632748648	720575940628870782	L3	acetylcholine	optic	LA>ME
6523	720575940661267073	4	720575940632748648	720575940661267073	Lawf2	acetylcholine	optic	ME>LA
6524	720575940616370655	4	720575940632748648	720575940616370655	TmY14	glutamate	visual_projection	nan
6525	720575940622967832	4	720575940632748648	720575940622967832	T4a	acetylcholine	optic	ME>LOP
6526	720575940612149617	3	720575940632748648	720575940612149617	Tm2	acetylcholine	optic	ME>LO
6527	720575940626907517	3	720575940632748648	720575940626907517	CB3836	acetylcholine	optic	ME>LO
6528	720575940608763403	3	720575940632748648	720575940608763403	CB3836	acetylcholine	optic	ME>LO
6529	720575940616153868	3	720575940632748648	720575940616153868	Tm2	acetylcholine	optic	ME>LO
6530	720575940621485180	3	720575940632748648	720575940621485180	TmY14	glutamate	visual_projection	nan
6531	720575940618317825	3	720575940632748648	720575940618317825	Lawf2	acetylcholine	optic	ME>LA
6532	720575940612976497	3	720575940632748648	720575940612976497	cM05	acetylcholine	visual_centrifugal	nan
6533	720575940627024134	2	720575940632748648	720575940627024134	TmY9	acetylcholine	optic	ME>LO.LOP
6534	720575940617219933	2	720575940632748648	720575940617219933	l-LNv	serotonin	optic	bilateral
6535	720575940638770109	2	720575940632748648	720575940638770109	Tm2	acetylcholine	optic	ME>LO
6536	720575940619730870	2	720575940632748648	720575940619730870	Dm6	gaba	optic	ME
6537	720575940622006950	1	720575940632748648	720575940622006950	Mi2	gaba	optic	ME
6538	720575940632162631	1	720575940632748648	720575940632162631	TmY9	acetylcholine	optic	ME>LO.LOP
6539	720575940641596891	1	720575940632748648	720575940641596891	Tm4	acetylcholine	optic	ME>LO
6540	720575940623227283	1	720575940632748648	720575940623227283	T4b	acetylcholine	optic	ME>LOP
6541	720575940630234011	1	720575940632748648	720575940630234011	Am	gaba	optic	LA
6542	720575940616066502	1	720575940632748648	720575940616066502	Mi13	gaba	optic	ME
6543	720575940628125383	1	720575940632748648	720575940628125383	Tm5c	glutamate	optic	ME>LO
6544	720575940628814613	1	720575940632748648	720575940628814613	MeTu3	acetylcholine	visual_projection	nan
6545	720575940611837560	1	720575940632748648	720575940611837560	Dm19	gaba	optic	ME
6546	720575940629102410	1	720575940632748648	720575940629102410	Dm18	gaba	optic	ME
6547	720575940660348801	1	720575940632748648	720575940660348801	L5	acetylcholine	optic	LA>ME
6548	720575940634638562	1	720575940632748648	720575940634638562	Dm17	glutamate	optic	ME
6549	720575940606775486	1	720575940632748648	720575940606775486	Dm19	gaba	optic	ME
6550	720575940620525695	1	720575940632748648	720575940620525695	TmY5a	glutamate	optic	ME>LO.LOP
6551	720575940627519763	1	720575940632748648	720575940627519763	L5	acetylcholine	optic	LA>ME
6552	720575940624248614	1	720575940632748648	720575940624248614	Pm2	gaba	optic	ME
6553	720575940628722965	1	720575940632748648	720575940628722965	Pm2	gaba	optic	ME
6554	720575940627973754	1	720575940632748648	720575940627973754	L2	acetylcholine	optic	LA>ME
6555	720575940616613435	1	720575940632748648	720575940616613435	Pm1	gaba	optic	ME
6556	720575940598648056	1	720575940632748648	720575940598648056	nan	nan	nan	nan
6557	720575940427017859	1	720575940632748648	720575940427017859	nan	nan	nan	nan
6558	720575940626993426	1	720575940632748648	720575940626993426	Mi9	gaba	optic	ME
6559	720575940616844761	1	720575940632748648	720575940616844761	Tm4	acetylcholine	optic	ME>LO
6560	720575940624475064	1	720575940632748648	720575940624475064	Mi15	acetylcholine	optic	ME
6561	720575940623605833	1	720575940632748648	720575940623605833	Tm1	acetylcholine	optic	ME>LO
6562	720575940647366452	1	720575940632748648	720575940647366452	T2	acetylcholine	optic	ME>LO
6563	720575940618432413	1	720575940632748648	720575940618432413	T4d	acetylcholine	optic	ME>LOP
6564	720575940613009298	1	720575940632748648	720575940613009298	L4	acetylcholine	optic	LA>ME
6565	720575940632804664	87	720575940632804920	720575940632804664	L1	glutamate	optic	LA>ME
6566	720575940627996285	13	720575940632804920	720575940627996285	OA-AL2b2	acetylcholine	visual_centrifugal	nan
6567	720575940635889015	13	720575940632804920	720575940635889015	Mi1	acetylcholine	optic	ME
6568	720575940626044942	8	720575940632804920	720575940626044942	OA-AL2b2	acetylcholine	visual_centrifugal	nan
6569	720575940622673996	6	720575940632804920	720575940622673996	L5	acetylcholine	optic	LA>ME
6570	720575940612976497	5	720575940632804920	720575940612976497	cM05	acetylcholine	visual_centrifugal	nan
6571	720575940596405316	5	720575940632804920	720575940596405316	nan	nan	nan	nan
6572	720575940585716001	5	720575940632804920	720575940585716001	nan	nan	nan	nan
6573	720575940628038808	4	720575940632804920	720575940628038808	cM15	acetylcholine	visual_centrifugal	nan
6574	720575940625827476	4	720575940632804920	720575940625827476	Tm4	acetylcholine	optic	ME>LO
6575	720575940630476619	4	720575940632804920	720575940630476619	CB3836	acetylcholine	optic	ME>LO
6576	720575940604640945	4	720575940632804920	720575940604640945	T4a	acetylcholine	optic	ME>LOP
6577	720575940623888397	3	720575940632804920	720575940623888397	Pm__to__C2	gaba	optic	ME
6578	720575940619602648	3	720575940632804920	720575940619602648	Tm4	acetylcholine	optic	ME>LO
6579	720575940606464102	3	720575940632804920	720575940606464102	Lawf2	acetylcholine	optic	ME>LA
6580	720575940634840683	3	720575940632804920	720575940634840683	T4a	acetylcholine	optic	ME>LOP
6581	720575940626979621	3	720575940632804920	720575940626979621	CT1	gaba	optic	ME>LO
6582	720575940625315709	3	720575940632804920	720575940625315709	L3	acetylcholine	optic	LA>ME
6583	720575940633253805	3	720575940632804920	720575940633253805	Tm2	acetylcholine	optic	ME>LO
6584	720575940622895044	2	720575940632804920	720575940622895044	Dm14	glutamate	optic	ME
6585	720575940629900926	2	720575940632804920	720575940629900926	Tm3	acetylcholine	optic	ME>LO
6586	720575940627333288	2	720575940632804920	720575940627333288	CB3836	acetylcholine	optic	ME>LO
6587	720575940626761534	2	720575940632804920	720575940626761534	Dm10	gaba	optic	ME
6588	720575940627749931	2	720575940632804920	720575940627749931	TmY9	acetylcholine	optic	ME>LO.LOP
6589	720575940629637163	2	720575940632804920	720575940629637163	Lawf2	acetylcholine	optic	ME>LA
6590	720575940625352691	2	720575940632804920	720575940625352691	TmY14	glutamate	visual_projection	nan
6591	720575940622947401	2	720575940632804920	720575940622947401	Tm20	acetylcholine	optic	ME>LO
6592	720575940639445923	2	720575940632804920	720575940639445923	C2	gaba	optic	ME>LA
6593	720575940612600529	2	720575940632804920	720575940612600529	Tm1	acetylcholine	optic	ME>LO
6594	720575940626403917	2	720575940632804920	720575940626403917	CB0592	acetylcholine	optic	bilateral
6595	720575940630848460	2	720575940632804920	720575940630848460	L4	acetylcholine	optic	LA>ME
6596	720575940624366739	2	720575940632804920	720575940624366739	Mi15	acetylcholine	optic	ME
6597	720575940617326395	2	720575940632804920	720575940617326395	Dm21	gaba	optic	ME
6598	720575940621705298	2	720575940632804920	720575940621705298	T4c	acetylcholine	optic	ME>LOP
6599	720575940631587090	2	720575940632804920	720575940631587090	Mi9	glutamate	optic	ME
6600	720575940619900470	2	720575940632804920	720575940619900470	Dm11	glutamate	optic	ME
6601	720575940618398331	1	720575940632804920	720575940618398331	TmY14	glutamate	visual_projection	nan
6602	720575940594977992	1	720575940632804920	720575940594977992	nan	nan	nan	nan
6603	720575940616565663	1	720575940632804920	720575940616565663	Dm1	glutamate	optic	ME
6604	720575940637126286	1	720575940632804920	720575940637126286	Lawf2	acetylcholine	optic	ME>LA
6605	720575940630267035	1	720575940632804920	720575940630267035	Tm4	acetylcholine	optic	ME>LO
6606	720575940622382942	1	720575940632804920	720575940622382942	Lawf2	acetylcholine	optic	ME>LA
6607	720575940615018402	1	720575940632804920	720575940615018402	L2	acetylcholine	optic	LA>ME
6608	720575940601063062	1	720575940632804920	720575940601063062	nan	nan	nan	nan
6609	720575940621801819	1	720575940632804920	720575940621801819	CB3827	gaba	optic	ME
6610	720575940624370826	1	720575940632804920	720575940624370826	nan	nan	nan	nan
6611	720575940619344438	1	720575940632804920	720575940619344438	L4	acetylcholine	optic	LA>ME
6612	720575940629136506	1	720575940632804920	720575940629136506	TmY14	glutamate	visual_projection	nan
6613	720575940605223340	1	720575940632804920	720575940605223340	Tm4	acetylcholine	optic	ME>LO
6614	720575940626284944	1	720575940632804920	720575940626284944	Tm2	acetylcholine	optic	ME>LO
6615	720575940620793406	1	720575940632804920	720575940620793406	T4b	acetylcholine	optic	ME>LOP
6616	720575940601039077	1	720575940632804920	720575940601039077	nan	nan	nan	nan
6617	720575940613069549	1	720575940632804920	720575940613069549	Tm1	acetylcholine	optic	ME>LO
6618	720575940644127432	1	720575940632804920	720575940644127432	Tm3	acetylcholine	optic	ME>LO
6619	720575940625333292	1	720575940632804920	720575940625333292	Tm2	acetylcholine	optic	ME>LO
6620	720575940610651346	1	720575940632804920	720575940610651346	T4a	acetylcholine	optic	ME>LOP
6621	720575940528010144	1	720575940632804920	720575940528010144	nan	nan	nan	nan
6622	720575940621239102	1	720575940632804920	720575940621239102	nan	nan	nan	nan
6623	720575940624678581	1	720575940632804920	720575940624678581	Dm6	gaba	optic	ME
6624	720575940645377828	52	720575940615314498	720575940645377828	L1	gaba	optic	LA>ME
6625	720575940629097744	18	720575940615314498	720575940629097744	L5	acetylcholine	optic	LA>ME
6626	720575940636304218	11	720575940615314498	720575940636304218	Mi1	acetylcholine	optic	ME
6627	720575940626044942	9	720575940615314498	720575940626044942	OA-AL2b2	acetylcholine	visual_centrifugal	nan
6628	720575940647548036	9	720575940615314498	720575940647548036	Tm2	acetylcholine	optic	ME>LO
6629	720575940627664186	9	720575940615314498	720575940627664186	Lawf2	acetylcholine	optic	ME>LA
6630	720575940632777320	8	720575940615314498	720575940632777320	OA-AL2b2	acetylcholine	visual_centrifugal	nan
6631	720575940618395229	7	720575940615314498	720575940618395229	Mi9	glutamate	optic	ME
6632	720575940614620381	6	720575940615314498	720575940614620381	T4a	acetylcholine	optic	ME>LOP
6633	720575940633603680	6	720575940615314498	720575940633603680	L3	acetylcholine	optic	LA>ME
6634	720575940613685043	5	720575940615314498	720575940613685043	Tm4	acetylcholine	optic	ME>LO
6635	720575940612976497	5	720575940615314498	720575940612976497	cM05	acetylcholine	visual_centrifugal	nan
6636	720575940639036494	5	720575940615314498	720575940639036494	T4a	acetylcholine	optic	ME>LOP
6637	720575940605783212	5	720575940615314498	720575940605783212	CB3836	acetylcholine	optic	ME>LO
6638	720575940631868008	4	720575940615314498	720575940631868008	C2	gaba	optic	ME>LA
6639	720575940616947398	3	720575940615314498	720575940616947398	Lawf2	acetylcholine	optic	ME>LA
6640	720575940626653188	3	720575940615314498	720575940626653188	Tm4	acetylcholine	optic	ME>LO
6641	720575940615626346	3	720575940615314498	720575940615626346	TmY14	glutamate	visual_projection	nan
6642	720575940609352540	3	720575940615314498	720575940609352540	Lawf2	acetylcholine	optic	ME>LA
6643	720575940634262684	3	720575940615314498	720575940634262684	Tm4	acetylcholine	optic	ME>LO
6644	720575940622674397	3	720575940615314498	720575940622674397	Tm2	acetylcholine	optic	ME>LO
6645	720575940635682159	3	720575940615314498	720575940635682159	T4a	acetylcholine	optic	ME>LOP
6646	720575940605911212	3	720575940615314498	720575940605911212	Dm1	gaba	optic	ME
6647	720575940623870443	3	720575940615314498	720575940623870443	CB3836	acetylcholine	optic	ME>LO
6648	720575940616630050	2	720575940615314498	720575940616630050	Tm3	acetylcholine	optic	ME>LO
6649	720575940452819146	2	720575940615314498	720575940452819146	nan	nan	nan	nan
6650	720575940629614697	2	720575940615314498	720575940629614697	CB3824	gaba	optic	ME.LO
6651	720575940508773748	2	720575940615314498	720575940508773748	nan	nan	nan	nan
6652	720575940637545038	2	720575940615314498	720575940637545038	L2	acetylcholine	optic	LA>ME
6653	720575940615195275	2	720575940615314498	720575940615195275	Mi15	acetylcholine	optic	ME
6654	720575940621689613	1	720575940615314498	720575940621689613	T4c	acetylcholine	optic	ME>LOP
6655	720575940635144867	1	720575940615314498	720575940635144867	L5	acetylcholine	optic	LA>ME
6656	720575940614621661	1	720575940615314498	720575940614621661	T4a	acetylcholine	optic	ME>LOP
6657	720575940634473628	1	720575940615314498	720575940634473628	Mi4	gaba	optic	ME
6658	720575940445802063	1	720575940615314498	720575940445802063	nan	nan	nan	nan
6659	720575940590052101	1	720575940615314498	720575940590052101	nan	nan	nan	nan
6660	720575940626979621	1	720575940615314498	720575940626979621	CT1	gaba	optic	ME>LO
6661	720575940627217563	1	720575940615314498	720575940627217563	Tm3	acetylcholine	optic	ME>LO
6662	720575940616136415	1	720575940615314498	720575940616136415	Pm2	gaba	optic	ME
6663	720575940627731801	1	720575940615314498	720575940627731801	Mi9	glutamate	optic	ME
6664	720575940617136214	1	720575940615314498	720575940617136214	Lawf2	acetylcholine	optic	ME>LA
6665	720575940615139503	1	720575940615314498	720575940615139503	CB3818	glutamate	optic	ME.LO
6666	720575940624878119	1	720575940615314498	720575940624878119	T2a	acetylcholine	optic	ME>LO
6667	720575940628038808	1	720575940615314498	720575940628038808	cM15	acetylcholine	visual_centrifugal	nan
6668	720575940616752315	1	720575940615314498	720575940616752315	Mi15	acetylcholine	optic	ME
6669	720575940607643058	1	720575940615314498	720575940607643058	CB3847	gaba	optic	ME
6670	720575940618037845	1	720575940615314498	720575940618037845	Tm4	acetylcholine	optic	ME>LO
