	presynaptic_ID	counts	postsynaptic_ID	partner_ID	name	top_nt	super_class	cell_class
1794	720575940612267362	4	720575940637609390	720575940612267362	Lawf2	acetylcholine	optic	ME>LA
1795	720575940626849654	4	720575940637609390	720575940626849654	nan	nan	nan	nan
1796	720575940633605477	4	720575940637609390	720575940633605477	nan	nan	nan	nan
1797	720575940601592236	3	720575940637609390	720575940601592236	nan	nan	nan	nan
1798	720575940630410972	3	720575940637609390	720575940630410972	L5	acetylcholine	optic	LA>ME
1799	720575940636543668	2	720575940637609390	720575940636543668	CB0592	acetylcholine	optic	bilateral
1800	720575940620513158	2	720575940637609390	720575940620513158	L1	gaba	optic	LA>ME
1801	720575940634360546	2	720575940637609390	720575940634360546	Mi1	acetylcholine	optic	ME
1802	720575940637684702	2	720575940637609390	720575940637684702	TmY18	acetylcholine	optic	ME>LO.LOP
1803	720575940648070521	2	720575940637609390	720575940648070521	L5	acetylcholine	optic	LA>ME
1804	720575940625525740	2	720575940637609390	720575940625525740	OA-AL2b2	acetylcholine	visual_centrifugal	nan
1805	720575940655819937	2	720575940637609390	720575940655819937	Mi9	glutamate	optic	ME
1806	720575940630386060	2	720575940637609390	720575940630386060	Mi1	acetylcholine	optic	ME
1807	720575940612519934	2	720575940637609390	720575940612519934	Y3	acetylcholine	optic	LOP>ME.LO
1808	720575940636307448	1	720575940637609390	720575940636307448	CB3856	gaba	optic	ME
1809	720575940615836450	1	720575940637609390	720575940615836450	Mi1	acetylcholine	optic	ME
1810	720575940622402544	1	720575940637609390	720575940622402544	Lawf2	acetylcholine	optic	ME>LA
1811	720575940628212234	1	720575940637609390	720575940628212234	L5	acetylcholine	optic	LA>ME
1812	720575940614717736	1	720575940637609390	720575940614717736	R8	acetylcholine	sensory	visual
1813	720575940606582550	1	720575940637609390	720575940606582550	nan	nan	nan	nan
1814	720575940607420001	1	720575940637609390	720575940607420001	nan	nan	nan	nan
1815	720575940613985576	1	720575940637609390	720575940613985576	Tm20	acetylcholine	optic	ME>LO
1816	720575940623791543	1	720575940637609390	720575940623791543	L1	glutamate	optic	LA>ME
1817	720575940631552825	1	720575940637609390	720575940631552825	L5	acetylcholine	optic	LA>ME
1818	720575940623836679	1	720575940637609390	720575940623836679	Lawf2	acetylcholine	optic	ME>LA
1819	720575940635374176	1	720575940637609390	720575940635374176	Dm1	gaba	optic	ME
1820	720575940637625712	1	720575940637609390	720575940637625712	Mi13	gaba	optic	ME
1821	720575940638478569	1	720575940637609390	720575940638478569	Lawf2	acetylcholine	optic	ME>LA
1822	720575940653139190	1	720575940637609390	720575940653139190	Dm1	gaba	optic	ME
1823	720575940625585812	21	720575940645619492	720575940625585812	L1	glutamate	optic	LA>ME
1824	720575940636543668	7	720575940645619492	720575940636543668	CB0592	acetylcholine	optic	bilateral
1825	720575940636275124	7	720575940645619492	720575940636275124	Mi1	acetylcholine	optic	ME
1826	720575940623499132	7	720575940645619492	720575940623499132	Pm__to__C2	gaba	optic	ME
1827	720575940614607912	6	720575940645619492	720575940614607912	Mi1	acetylcholine	optic	ME
1828	720575940628196908	6	720575940645619492	720575940628196908	Mi1	acetylcholine	optic	ME
1829	720575940623888397	6	720575940645619492	720575940623888397	Pm__to__C2	gaba	optic	ME
1830	720575940614016150	5	720575940645619492	720575940614016150	L5	acetylcholine	optic	LA>ME
1831	720575940628863994	5	720575940645619492	720575940628863994	Mi1	acetylcholine	optic	ME
1832	720575940628325735	5	720575940645619492	720575940628325735	L5	acetylcholine	optic	LA>ME
1833	720575940633345375	4	720575940645619492	720575940633345375	Mi1	acetylcholine	optic	ME
1834	720575940620101870	3	720575940645619492	720575940620101870	Mi1	acetylcholine	optic	ME
1835	720575940631593297	3	720575940645619492	720575940631593297	Mi1	acetylcholine	optic	ME
1836	720575940638479081	3	720575940645619492	720575940638479081	L5	acetylcholine	optic	LA>ME
1837	720575940605501216	3	720575940645619492	720575940605501216	Y3	acetylcholine	optic	LOP>ME.LO
1838	720575940645541252	3	720575940645619492	720575940645541252	Mi1	acetylcholine	optic	ME
1839	720575940615266866	2	720575940645619492	720575940615266866	Mi1	acetylcholine	optic	ME
1840	720575940644093719	2	720575940645619492	720575940644093719	Mi1	acetylcholine	optic	ME
1841	720575940618700248	2	720575940645619492	720575940618700248	T4a	acetylcholine	optic	ME>LOP
1842	720575940629867515	1	720575940645619492	720575940629867515	Tm3	acetylcholine	optic	ME>LO
1843	720575940608553155	1	720575940645619492	720575940608553155	Mi1	acetylcholine	optic	ME
1844	720575940615872158	1	720575940645619492	720575940615872158	nan	nan	nan	nan
1845	720575940618620706	1	720575940645619492	720575940618620706	L5	acetylcholine	optic	LA>ME
1846	720575940623683854	1	720575940645619492	720575940623683854	Tm4	acetylcholine	optic	ME>LO
1847	720575940628133714	1	720575940645619492	720575940628133714	Tm4	acetylcholine	optic	ME>LO
1848	720575940625650434	1	720575940645619492	720575940625650434	Tm3	acetylcholine	optic	ME>LO
1849	720575940627278340	1	720575940645619492	720575940627278340	cML02	acetylcholine	visual_centrifugal	nan
1850	720575940627996285	1	720575940645619492	720575940627996285	OA-AL2b2	acetylcholine	visual_centrifugal	nan
1851	720575940463528595	1	720575940645619492	720575940463528595	nan	nan	nan	nan
1852	720575940604680201	1	720575940645619492	720575940604680201	nan	nan	nan	nan
1853	720575940638720233	1	720575940645619492	720575940638720233	OA-AL2i2	octopamine	visual_centrifugal	nan
1854	720575940633313444	19	720575940609263115	720575940633313444	L1	glutamate	optic	LA>ME
1855	720575940630965548	13	720575940609263115	720575940630965548	L5	acetylcholine	optic	LA>ME
1856	720575940625269822	12	720575940609263115	720575940625269822	Mi1	acetylcholine	optic	ME
1857	720575940632804665	9	720575940609263115	720575940632804665	L5	acetylcholine	optic	LA>ME
1858	720575940650925689	7	720575940609263115	720575940650925689	nan	nan	nan	nan
1859	720575940632887891	6	720575940609263115	720575940632887891	L5	acetylcholine	optic	LA>ME
1860	720575940622087245	5	720575940609263115	720575940622087245	Mi1	acetylcholine	optic	ME
1861	720575940626026005	5	720575940609263115	720575940626026005	Mi1	acetylcholine	optic	ME
1862	720575940626403917	4	720575940609263115	720575940626403917	CB0592	acetylcholine	optic	bilateral
1863	720575940626044942	4	720575940609263115	720575940626044942	OA-AL2b2	acetylcholine	visual_centrifugal	nan
1864	720575940630979279	3	720575940609263115	720575940630979279	T2a	acetylcholine	optic	ME>LO
1865	720575940628459526	3	720575940609263115	720575940628459526	T4a	acetylcholine	optic	ME>LOP
1866	720575940632777320	3	720575940609263115	720575940632777320	OA-AL2b2	acetylcholine	visual_centrifugal	nan
1867	720575940625400248	3	720575940609263115	720575940625400248	L5	acetylcholine	optic	LA>ME
1868	720575940615622050	2	720575940609263115	720575940615622050	CB0816	acetylcholine	optic	bilateral
1869	720575940624260681	2	720575940609263115	720575940624260681	Lawf2	acetylcholine	optic	ME>LA
1870	720575940612198513	2	720575940609263115	720575940612198513	L2	acetylcholine	optic	LA>ME
1871	720575940626299082	2	720575940609263115	720575940626299082	L5	acetylcholine	optic	LA>ME
1872	720575940628456091	1	720575940609263115	720575940628456091	T4b	acetylcholine	optic	ME>LOP
1873	720575940626078759	1	720575940609263115	720575940626078759	Dm1	glutamate	optic	ME
1874	720575940631368652	1	720575940609263115	720575940631368652	L5	acetylcholine	optic	LA>ME
1875	720575940620090957	1	720575940609263115	720575940620090957	Mi9	glutamate	optic	ME
1876	720575940627440564	1	720575940609263115	720575940627440564	nan	nan	nan	nan
1877	720575940623888397	1	720575940609263115	720575940623888397	Pm__to__C2	gaba	optic	ME
1878	720575940624103914	1	720575940609263115	720575940624103914	L5	acetylcholine	optic	LA>ME
1879	720575940623117155	1	720575940609263115	720575940623117155	Dm2	acetylcholine	optic	ME
1880	720575940625995780	1	720575940609263115	720575940625995780	Tm4	acetylcholine	optic	ME>LO
1881	720575940606056370	1	720575940609263115	720575940606056370	Mi2	glutamate	optic	ME
1882	720575940642626779	1	720575940609263115	720575940642626779	Lawf2	acetylcholine	optic	ME>LA
1883	720575940636894022	1	720575940609263115	720575940636894022	Mi1	acetylcholine	optic	ME
1884	720575940629868843	1	720575940609263115	720575940629868843	CB3818	glutamate	optic	ME.LO
1885	720575940606042814	1	720575940609263115	720575940606042814	Mi1	acetylcholine	optic	ME
1886	720575940622267539	1	720575940609263115	720575940622267539	L5	acetylcholine	optic	LA>ME
1887	720575940640081725	1	720575940609263115	720575940640081725	Lawf2	acetylcholine	optic	ME>LA
1888	720575940579487697	1	720575940609263115	720575940579487697	nan	nan	nan	nan
1889	720575940634533751	1	720575940609263115	720575940634533751	Tm3	acetylcholine	optic	ME>LO
1890	720575940632067665	1	720575940609263115	720575940632067665	T4a	acetylcholine	optic	ME>LOP
1891	720575940617921861	1	720575940609263115	720575940617921861	Lawf2	acetylcholine	optic	ME>LA
1892	720575940621905729	60	720575940609779524	720575940621905729	L1	glutamate	optic	LA>ME
1893	720575940633377484	14	720575940609779524	720575940633377484	L5	acetylcholine	optic	LA>ME
1894	720575940638481897	12	720575940609779524	720575940638481897	Lawf2	acetylcholine	optic	ME>LA
1895	720575940610739173	11	720575940609779524	720575940610739173	L5	acetylcholine	optic	LA>ME
1896	720575940610007598	10	720575940609779524	720575940610007598	Mi1	acetylcholine	optic	ME
1897	720575940623888397	9	720575940609779524	720575940623888397	Pm__to__C2	gaba	optic	ME
1898	720575940635173027	8	720575940609779524	720575940635173027	L5	acetylcholine	optic	LA>ME
1899	720575940626746567	8	720575940609779524	720575940626746567	L5	acetylcholine	optic	LA>ME
1900	720575940636543668	8	720575940609779524	720575940636543668	CB0592	acetylcholine	optic	bilateral
1901	720575940612883710	6	720575940609779524	720575940612883710	L5	acetylcholine	optic	LA>ME
1902	720575940626044942	5	720575940609779524	720575940626044942	OA-AL2b2	acetylcholine	visual_centrifugal	nan
1903	720575940607749307	4	720575940609779524	720575940607749307	nan	nan	nan	nan
1904	720575940619354945	4	720575940609779524	720575940619354945	L5	acetylcholine	optic	LA>ME
1905	720575940628406538	3	720575940609779524	720575940628406538	LT58	glutamate	optic	LO>ME
1906	720575940616986553	3	720575940609779524	720575940616986553	Y3	acetylcholine	optic	LOP>ME.LO
1907	720575940621003457	3	720575940609779524	720575940621003457	Mi1	acetylcholine	optic	ME
1908	720575940632777320	3	720575940609779524	720575940632777320	OA-AL2b2	acetylcholine	visual_centrifugal	nan
1909	720575940618317825	3	720575940609779524	720575940618317825	Lawf2	acetylcholine	optic	ME>LA
1910	720575940633377740	2	720575940609779524	720575940633377740	L4	acetylcholine	optic	LA>ME
1911	720575940619286848	2	720575940609779524	720575940619286848	cM06	acetylcholine	visual_centrifugal	nan
1912	720575940630745036	2	720575940609779524	720575940630745036	Mi1	acetylcholine	optic	ME
1913	720575940661267073	2	720575940609779524	720575940661267073	Lawf2	acetylcholine	optic	ME>LA
1914	720575940605206752	2	720575940609779524	720575940605206752	T4c	acetylcholine	optic	ME>LOP
1915	720575940619707003	2	720575940609779524	720575940619707003	Lawf2	acetylcholine	optic	ME>LA
1916	720575940606015776	2	720575940609779524	720575940606015776	Lawf2	acetylcholine	optic	ME>LA
1917	720575940616394869	2	720575940609779524	720575940616394869	Lawf2	acetylcholine	optic	ME>LA
1918	720575940601819913	2	720575940609779524	720575940601819913	nan	nan	nan	nan
1919	720575940618737748	2	720575940609779524	720575940618737748	L1	glutamate	optic	LA>ME
1920	720575940633703138	1	720575940609779524	720575940633703138	TmY18	acetylcholine	optic	ME>LO.LOP
1921	720575940632888633	1	720575940609779524	720575940632888633	aMe4	acetylcholine	visual_centrifugal	nan
1922	720575940620934535	1	720575940609779524	720575940620934535	TmY31	acetylcholine	optic	ME>LO
1923	720575940621363109	1	720575940609779524	720575940621363109	Am	gaba	optic	LA
1924	720575940623499132	1	720575940609779524	720575940623499132	Pm__to__C2	gaba	optic	ME
1925	720575940639473280	1	720575940609779524	720575940639473280	L2	acetylcholine	optic	LA>ME
1926	720575940624070953	1	720575940609779524	720575940624070953	Dm1	gaba	optic	ME
1927	720575940629465094	1	720575940609779524	720575940629465094	CB3842	dopamine	optic	ME
1928	720575940614929002	1	720575940609779524	720575940614929002	T4d	acetylcholine	optic	ME>LOP
1929	720575940613599129	1	720575940609779524	720575940613599129	Y3	acetylcholine	optic	LOP>ME.LO
1930	720575940613513330	29	720575940612481941	720575940613513330	L1	gaba	optic	LA>ME
1931	720575940632777320	7	720575940612481941	720575940632777320	OA-AL2b2	acetylcholine	visual_centrifugal	nan
1932	720575940614952594	7	720575940612481941	720575940614952594	L5	acetylcholine	optic	LA>ME
1933	720575940652738806	6	720575940612481941	720575940652738806	L5	acetylcholine	optic	LA>ME
1934	720575940626044942	5	720575940612481941	720575940626044942	OA-AL2b2	acetylcholine	visual_centrifugal	nan
1935	720575940627130122	5	720575940612481941	720575940627130122	L5	acetylcholine	optic	LA>ME
1936	720575940621109613	5	720575940612481941	720575940621109613	L5	acetylcholine	optic	LA>ME
1937	720575940629079811	4	720575940612481941	720575940629079811	L5	acetylcholine	optic	LA>ME
1938	720575940623509700	3	720575940612481941	720575940623509700	Lawf2	acetylcholine	optic	ME>LA
1939	720575940610438898	2	720575940612481941	720575940610438898	Mi1	acetylcholine	optic	ME
1940	720575940627980858	2	720575940612481941	720575940627980858	Lawf2	acetylcholine	optic	ME>LA
1941	720575940625089975	2	720575940612481941	720575940625089975	Lawf2	acetylcholine	optic	ME>LA
1942	720575940614643454	2	720575940612481941	720575940614643454	L3	acetylcholine	optic	LA>ME
1943	720575940634010081	2	720575940612481941	720575940634010081	nan	nan	nan	nan
1944	720575940622114214	1	720575940612481941	720575940622114214	Am	acetylcholine	optic	LA
1945	720575940628206664	1	720575940612481941	720575940628206664	Lawf2	acetylcholine	optic	ME>LA
1946	720575940614760111	1	720575940612481941	720575940614760111	L1	glutamate	optic	LA>ME
1947	720575940635689626	1	720575940612481941	720575940635689626	Mi1	acetylcholine	optic	ME
1948	720575940639075817	1	720575940612481941	720575940639075817	Mi4	gaba	optic	ME
1949	720575940613591533	1	720575940612481941	720575940613591533	L5	acetylcholine	optic	LA>ME
1950	720575940629570430	1	720575940612481941	720575940629570430	Mi2	glutamate	optic	ME
1951	720575940631432515	1	720575940612481941	720575940631432515	Mi13	glutamate	optic	ME
1952	720575940622390110	1	720575940612481941	720575940622390110	Lawf2	acetylcholine	optic	ME>LA
1953	720575940623590378	1	720575940612481941	720575940623590378	C3	gaba	optic	ME>LA
1954	720575940616293087	1	720575940612481941	720575940616293087	L5	acetylcholine	optic	LA>ME
1955	720575940627311491	36	720575940610915938	720575940627311491	L1	glutamate	optic	LA>ME
1956	720575940615088034	15	720575940610915938	720575940615088034	Mi1	acetylcholine	optic	ME
1957	720575940623888397	12	720575940610915938	720575940623888397	Pm__to__C2	gaba	optic	ME
1958	720575940610177941	8	720575940610915938	720575940610177941	Mi1	acetylcholine	optic	ME
1959	720575940619944241	8	720575940610915938	720575940619944241	L5	acetylcholine	optic	LA>ME
1960	720575940634203603	7	720575940610915938	720575940634203603	L1	glutamate	optic	LA>ME
1961	720575940615240103	6	720575940610915938	720575940615240103	Mi1	acetylcholine	optic	ME
1962	720575940635225495	6	720575940610915938	720575940635225495	Mi1	acetylcholine	optic	ME
1963	720575940622388318	4	720575940610915938	720575940622388318	Lawf2	acetylcholine	optic	ME>LA
1964	720575940630201851	3	720575940610915938	720575940630201851	Mi1	acetylcholine	optic	ME
1965	720575940633626323	2	720575940610915938	720575940633626323	Lawf2	acetylcholine	optic	ME>LA
1966	720575940640211389	2	720575940610915938	720575940640211389	L5	acetylcholine	optic	LA>ME
1967	720575940627371326	2	720575940610915938	720575940627371326	Lawf2	acetylcholine	optic	ME>LA
1968	720575940622703600	2	720575940610915938	720575940622703600	L4	acetylcholine	optic	LA>ME
1969	720575940621488225	2	720575940610915938	720575940621488225	L5	acetylcholine	optic	LA>ME
1970	720575940632888633	2	720575940610915938	720575940632888633	aMe4	acetylcholine	visual_centrifugal	nan
1971	720575940621888862	1	720575940610915938	720575940621888862	TmY18	acetylcholine	optic	ME>LO.LOP
1972	720575940625699052	1	720575940610915938	720575940625699052	L5	acetylcholine	optic	LA>ME
1973	720575940632392263	1	720575940610915938	720575940632392263	Tm3	acetylcholine	optic	ME>LO
1974	720575940605970604	1	720575940610915938	720575940605970604	L5	acetylcholine	optic	LA>ME
1975	720575940397664503	1	720575940610915938	720575940397664503	nan	nan	nan	nan
1976	720575940632414350	1	720575940610915938	720575940632414350	T2a	acetylcholine	optic	ME>LO
1977	720575940614324008	1	720575940610915938	720575940614324008	Lawf2	acetylcholine	optic	ME>LA
1978	720575940625596101	1	720575940610915938	720575940625596101	nan	nan	nan	nan
1979	720575940627116298	1	720575940610915938	720575940627116298	T4c	acetylcholine	optic	ME>LOP
1980	720575940630712028	1	720575940610915938	720575940630712028	Tm4	acetylcholine	optic	ME>LO
1981	720575940626979621	1	720575940610915938	720575940626979621	CT1	gaba	optic	ME>LO
1982	720575940631231033	1	720575940610915938	720575940631231033	Mi4	gaba	optic	ME
1983	720575940622491519	1	720575940610915938	720575940622491519	nan	nan	nan	nan
1984	720575940621862253	1	720575940610915938	720575940621862253	Dm1	glutamate	optic	ME
1985	720575940619997121	1	720575940610915938	720575940619997121	Mi1	acetylcholine	optic	ME
1986	720575940479422503	1	720575940610915938	720575940479422503	nan	nan	nan	nan
1987	720575940626078759	1	720575940610915938	720575940626078759	Dm1	glutamate	optic	ME
1988	720575940604747953	41	720575940628266578	720575940604747953	L1	glutamate	optic	LA>ME
1989	720575940626403917	5	720575940628266578	720575940626403917	CB0592	acetylcholine	optic	bilateral
1990	720575940621109613	4	720575940628266578	720575940621109613	L5	acetylcholine	optic	LA>ME
1991	720575940620605776	4	720575940628266578	720575940620605776	Mi1	acetylcholine	optic	ME
1992	720575940632777320	3	720575940628266578	720575940632777320	OA-AL2b2	acetylcholine	visual_centrifugal	nan
1993	720575940608910345	3	720575940628266578	720575940608910345	L5	acetylcholine	optic	LA>ME
1994	720575940614750870	3	720575940628266578	720575940614750870	Mi1	acetylcholine	optic	ME
1995	720575940633076691	3	720575940628266578	720575940633076691	Mi1	acetylcholine	optic	ME
1996	720575940631463030	2	720575940628266578	720575940631463030	CB3818	glutamate	optic	ME.LO
1997	720575940618430813	2	720575940628266578	720575940618430813	CB3833	acetylcholine	optic	ME>LO
1998	720575940632055912	2	720575940628266578	720575940632055912	Mi1	acetylcholine	optic	ME
1999	720575940611563310	1	720575940628266578	720575940611563310	Sm__from__TmY17	gaba	optic	ME
2000	720575940627996285	1	720575940628266578	720575940627996285	OA-AL2b2	acetylcholine	visual_centrifugal	nan
2001	720575940632438546	1	720575940628266578	720575940632438546	Tm3	acetylcholine	optic	ME>LO
2002	720575940586446348	1	720575940628266578	720575940586446348	nan	nan	nan	nan
2003	720575940623888397	1	720575940628266578	720575940623888397	Pm__to__C2	gaba	optic	ME
2004	720575940638136154	1	720575940628266578	720575940638136154	L3	acetylcholine	optic	LA>ME
2005	720575940626250954	1	720575940628266578	720575940626250954	L2	acetylcholine	optic	LA>ME
2006	720575940623888397	9	720575940611675854	720575940623888397	Pm__to__C2	gaba	optic	ME
2007	720575940631086636	6	720575940611675854	720575940631086636	L1	glutamate	optic	LA>ME
2008	720575940635942042	5	720575940611675854	720575940635942042	L5	acetylcholine	optic	LA>ME
2009	720575940632777320	3	720575940611675854	720575940632777320	OA-AL2b2	acetylcholine	visual_centrifugal	nan
2010	720575940627659133	3	720575940611675854	720575940627659133	L5	acetylcholine	optic	LA>ME
2011	720575940636543668	2	720575940611675854	720575940636543668	CB0592	acetylcholine	optic	bilateral
2012	720575940615088034	2	720575940611675854	720575940615088034	Mi1	acetylcholine	optic	ME
2013	720575940618278868	1	720575940611675854	720575940618278868	L2	acetylcholine	optic	LA>ME
2014	720575940621647996	1	720575940611675854	720575940621647996	Mi1	acetylcholine	optic	ME
2015	720575940606756030	1	720575940611675854	720575940606756030	Sm__to__TmY16	gaba	optic	ME
2016	720575940628307026	1	720575940611675854	720575940628307026	Am1	gaba	optic	LOP>ME.LO
2017	720575940633611883	1	720575940611675854	720575940633611883	Mi1	acetylcholine	optic	ME
2018	720575940395470108	1	720575940611675854	720575940395470108	nan	nan	nan	nan
2019	720575940639156799	1	720575940611675854	720575940639156799	aMe4	acetylcholine	visual_centrifugal	nan
2020	720575940614891462	1	720575940611675854	720575940614891462	T4a	acetylcholine	optic	ME>LOP
2021	720575940623604149	1	720575940611675854	720575940623604149	Mi1	acetylcholine	optic	ME
2022	720575940617668667	1	720575940611675854	720575940617668667	Mi2	glutamate	optic	ME
2023	720575940612368386	8	720575940612115313	720575940612368386	nan	nan	nan	nan
2024	720575940610656046	5	720575940612115313	720575940610656046	L1	glutamate	optic	LA>ME
2025	720575940616951669	5	720575940612115313	720575940616951669	L5	acetylcholine	optic	LA>ME
2026	720575940660151425	5	720575940612115313	720575940660151425	L5	acetylcholine	optic	LA>ME
2027	720575940610875505	4	720575940612115313	720575940610875505	Y3	acetylcholine	optic	LOP>ME.LO
2028	720575940620758187	4	720575940612115313	720575940620758187	L5	acetylcholine	optic	LA>ME
2029	720575940606756030	3	720575940612115313	720575940606756030	Sm__to__TmY16	gaba	optic	ME
2030	720575940627967101	2	720575940612115313	720575940627967101	Mi1	acetylcholine	optic	ME
2031	720575940626403917	2	720575940612115313	720575940626403917	CB0592	acetylcholine	optic	bilateral
2032	720575940470350190	1	720575940612115313	720575940470350190	nan	nan	nan	nan
2033	720575940602536365	1	720575940612115313	720575940602536365	nan	nan	nan	nan
2034	720575940623075610	1	720575940612115313	720575940623075610	L1	glutamate	optic	LA>ME
2035	720575940619842469	1	720575940612115313	720575940619842469	L4	acetylcholine	optic	LA>ME
2036	720575940619705479	1	720575940612115313	720575940619705479	L5	acetylcholine	optic	LA>ME
2037	720575940610094126	1	720575940612115313	720575940610094126	Tm1	acetylcholine	optic	ME>LO
2038	720575940616362562	1	720575940612115313	720575940616362562	cM18	acetylcholine	visual_centrifugal	nan
2039	720575940623606040	49	720575940611106094	720575940623606040	L1	glutamate	optic	LA>ME
2040	720575940610844678	10	720575940611106094	720575940610844678	L5	acetylcholine	optic	LA>ME
2041	720575940628359223	7	720575940611106094	720575940628359223	Mi1	acetylcholine	optic	ME
2042	720575940625774631	6	720575940611106094	720575940625774631	Mi1	acetylcholine	optic	ME
2043	720575940634724453	6	720575940611106094	720575940634724453	Mi1	acetylcholine	optic	ME
2044	720575940612548886	5	720575940611106094	720575940612548886	L5	acetylcholine	optic	LA>ME
2045	720575940623888397	5	720575940611106094	720575940623888397	Pm__to__C2	gaba	optic	ME
2046	720575940629170220	4	720575940611106094	720575940629170220	Mi1	acetylcholine	optic	ME
2047	720575940625166504	4	720575940611106094	720575940625166504	L5	acetylcholine	optic	LA>ME
2048	720575940626849641	4	720575940611106094	720575940626849641	L5	acetylcholine	optic	LA>ME
2049	720575940613449256	2	720575940611106094	720575940613449256	Mt4	gaba	optic	ME
2050	720575940643654167	2	720575940611106094	720575940643654167	Y3	acetylcholine	optic	LOP>ME.LO
2051	720575940639721806	2	720575940611106094	720575940639721806	L5	acetylcholine	optic	LA>ME
2052	720575940628038808	2	720575940611106094	720575940628038808	cM15	acetylcholine	visual_centrifugal	nan
2053	720575940627539653	2	720575940611106094	720575940627539653	Mi1	acetylcholine	optic	ME
2054	720575940638259290	1	720575940611106094	720575940638259290	L5	acetylcholine	optic	LA>ME
2055	720575940621862253	1	720575940611106094	720575940621862253	Dm1	glutamate	optic	ME
2056	720575940625751102	1	720575940611106094	720575940625751102	L5	acetylcholine	optic	LA>ME
2057	720575940618769232	1	720575940611106094	720575940618769232	TmY15	gaba	optic	ME>LO.LOP
2058	720575940619435461	1	720575940611106094	720575940619435461	nan	nan	nan	nan
2059	720575940635065369	1	720575940611106094	720575940635065369	C2	gaba	optic	ME>LA
2060	720575940628362183	1	720575940611106094	720575940628362183	CB3832	acetylcholine	optic	ME
2061	720575940620742164	1	720575940611106094	720575940620742164	cM02	acetylcholine	visual_centrifugal	nan
2062	720575940622177712	1	720575940611106094	720575940622177712	T4c	acetylcholine	optic	ME>LOP
2063	720575940650510838	1	720575940611106094	720575940650510838	Mi1	acetylcholine	optic	ME
2064	720575940635194778	1	720575940611106094	720575940635194778	Tm4	acetylcholine	optic	ME>LO
2065	720575940636543668	1	720575940611106094	720575940636543668	CB0592	acetylcholine	optic	bilateral
2066	720575940627126458	43	720575940612279961	720575940627126458	L1	gaba	optic	LA>ME
2067	720575940623888397	8	720575940612279961	720575940623888397	Pm__to__C2	gaba	optic	ME
2068	720575940632777320	7	720575940612279961	720575940632777320	OA-AL2b2	acetylcholine	visual_centrifugal	nan
2069	720575940622286669	6	720575940612279961	720575940622286669	Mi1	acetylcholine	optic	ME
2070	720575940627996285	6	720575940612279961	720575940627996285	OA-AL2b2	acetylcholine	visual_centrifugal	nan
2071	720575940611352469	6	720575940612279961	720575940611352469	Mi1	acetylcholine	optic	ME
2072	720575940623206024	6	720575940612279961	720575940623206024	L5	acetylcholine	optic	LA>ME
2073	720575940628563729	4	720575940612279961	720575940628563729	nan	nan	nan	nan
2074	720575940624103914	3	720575940612279961	720575940624103914	L5	acetylcholine	optic	LA>ME
2075	720575940640163773	3	720575940612279961	720575940640163773	CB0816	acetylcholine	optic	bilateral
2076	720575940650403449	3	720575940612279961	720575940650403449	Mi1	acetylcholine	optic	ME
2077	720575940626933706	3	720575940612279961	720575940626933706	L3	acetylcholine	optic	LA>ME
2078	720575940625525740	3	720575940612279961	720575940625525740	OA-AL2b2	acetylcholine	visual_centrifugal	nan
2079	720575940628051599	2	720575940612279961	720575940628051599	Tm3	acetylcholine	optic	ME>LO
2080	720575940626979621	2	720575940612279961	720575940626979621	CT1	gaba	optic	ME>LO
2081	720575940620174040	1	720575940612279961	720575940620174040	L4	acetylcholine	optic	LA>ME
2082	720575940639065296	1	720575940612279961	720575940639065296	Mi1	acetylcholine	optic	ME
2083	720575940621959185	1	720575940612279961	720575940621959185	Mi1	acetylcholine	optic	ME
2084	720575940636894022	1	720575940612279961	720575940636894022	Mi1	acetylcholine	optic	ME
2085	720575940571838257	1	720575940612279961	720575940571838257	nan	nan	nan	nan
2086	720575940606539465	1	720575940612279961	720575940606539465	T4a	acetylcholine	optic	ME>LOP
2087	720575940619286848	1	720575940612279961	720575940619286848	cM06	acetylcholine	visual_centrifugal	nan
2088	720575940640961269	1	720575940612279961	720575940640961269	T4d	acetylcholine	optic	ME>LOP
2089	720575940615622050	1	720575940612279961	720575940615622050	CB0816	acetylcholine	optic	bilateral
2090	720575940621563072	58	720575940619080193	720575940621563072	L1	glutamate	optic	LA>ME
2091	720575940625135804	18	720575940619080193	720575940625135804	L5	acetylcholine	optic	LA>ME
2092	720575940623888397	17	720575940619080193	720575940623888397	Pm__to__C2	gaba	optic	ME
2093	720575940632777320	13	720575940619080193	720575940632777320	OA-AL2b2	acetylcholine	visual_centrifugal	nan
2094	720575940611266658	10	720575940619080193	720575940611266658	L5	acetylcholine	optic	LA>ME
2095	720575940626403917	8	720575940619080193	720575940626403917	CB0592	acetylcholine	optic	bilateral
2096	720575940626064456	7	720575940619080193	720575940626064456	Mi1	acetylcholine	optic	ME
2097	720575940627649359	7	720575940619080193	720575940627649359	L5	acetylcholine	optic	LA>ME
2098	720575940635220131	7	720575940619080193	720575940635220131	L5	acetylcholine	optic	LA>ME
2099	720575940630196930	6	720575940619080193	720575940630196930	L5	acetylcholine	optic	LA>ME
2100	720575940629091146	4	720575940619080193	720575940629091146	L5	acetylcholine	optic	LA>ME
2101	720575940614356264	4	720575940619080193	720575940614356264	Lawf2	acetylcholine	optic	ME>LA
2102	720575940630327290	3	720575940619080193	720575940630327290	Lawf2	acetylcholine	optic	ME>LA
